Local Time,JD,Ambient (°F),Temp(°C),WS(m/s),Exponential,E (W/m²)
1:15:00 PM,269,93.6,34.22222,0.64,0.027106,808
1:30:00 PM,269,94.7,34.83333,0.31,0.027785,814
1:45:00 PM,269,95,35,0.7,0.026984,820
2:00:00 PM,269,94.5,34.72222,1.16,0.026069,822
2:15:00 PM,269,94.2,34.55556,1.03,0.026325,831
2:30:00 PM,269,96.1,35.61111,1.22,0.025952,846
2:45:00 PM,269,97.5,36.38889,1.15,0.026089,846
3:00:00 PM,269,97.3,36.27778,1.14,0.026108,845
3:15:00 PM,269,95.9,35.5,1.16,0.026069,845
3:30:00 PM,269,96.7,35.94444,1.02,0.026344,839
3:45:00 PM,269,96.1,35.61111,1.44,0.025527,830
4:00:00 PM,269,95.7,35.38889,1.21,0.025972,816
4:15:00 PM,269,96,35.55556,1.33,0.025739,770
4:30:00 PM,269,96.2,35.66667,1.73,0.024978,678.5
4:45:00 PM,269,95.4,35.22222,2.15,0.024204,576.3
5:00:00 PM,269,94,34.44444,1.38,0.025643,471.1
5:15:00 PM,269,94,34.44444,1.43,0.025547,378
7:45:00 AM,270,77.4,25.22222,0.21,0.027994,374.7
8:00:00 AM,270,78.9,26.05556,0.22,0.027973,479.8
8:15:00 AM,270,80.1,26.72222,0.53,0.027331,592.8
8:30:00 AM,270,81.4,27.44444,1.03,0.026325,704
8:45:00 AM,270,83.5,28.61111,1.03,0.026325,786
9:00:00 AM,270,84.8,29.33333,1.22,0.025952,813
9:15:00 AM,270,85.7,29.83333,0.74,0.026903,832
9:30:00 AM,270,86.8,30.44444,0.85,0.026682,844
9:45:00 AM,270,86.9,30.5,1.44,0.025527,850
10:00:00 AM,270,88.1,31.16667,1.11,0.026167,847
10:15:00 AM,270,89.1,31.72222,0.69,0.027005,843
10:30:00 AM,270,90,32.22222,0.52,0.027351,836
10:45:00 AM,270,90.6,32.55556,0.8,0.026783,830
11:00:00 AM,270,91.3,32.94444,0.79,0.026803,823
11:15:00 AM,270,92.4,33.55556,0.48,0.027433,815
11:30:00 AM,270,91.9,33.27778,1.64,0.025147,810
11:45:00 AM,270,92.5,33.61111,1.03,0.026325,807
12:00:00 PM,270,93.1,33.94444,1.18,0.02603,803
12:15:00 PM,270,94.3,34.61111,0.84,0.026702,798
12:30:00 PM,270,93.5,34.16667,1.03,0.026325,796
12:45:00 PM,270,95.4,35.22222,1.53,0.025356,797
1:00:00 PM,270,95.7,35.38889,1.32,0.025758,800
1:15:00 PM,270,96.4,35.77778,0.62,0.027147,806
1:30:00 PM,270,96.7,35.94444,1.46,0.025489,813
1:45:00 PM,270,97.6,36.44444,1.19,0.026011,820
2:00:00 PM,270,98.6,37,1.22,0.025952,826
2:15:00 PM,270,99.4,37.44444,0.82,0.026743,831
2:30:00 PM,270,99.4,37.44444,1.17,0.02605,837
2:45:00 PM,270,98.6,37,1.33,0.025739,842
3:00:00 PM,270,98.3,36.83333,1.19,0.026011,843
3:15:00 PM,270,97.9,36.61111,1.81,0.024829,843
3:30:00 PM,270,98.7,37.05556,1.6,0.025223,840
3:45:00 PM,270,98.4,36.88889,1.78,0.024885,829
4:00:00 PM,270,97.9,36.61111,1.46,0.025489,805
4:15:00 PM,270,97.3,36.27778,1.71,0.025016,755
4:30:00 PM,270,96.3,35.72222,1.73,0.024978,664
4:45:00 PM,270,96.9,36.05556,1.81,0.024829,567.2
5:00:00 PM,270,96.6,35.88889,2.19,0.024131,468.5
5:15:00 PM,270,95.5,35.27778,1.92,0.024625,370.1
7:45:00 AM,271,75.6,24.22222,0.53,0.027331,375
8:00:00 AM,271,75.9,24.38889,0.52,0.027351,477.2
8:15:00 AM,271,78,25.55556,0.24,0.027932,589.4
8:30:00 AM,271,79,26.11111,0.57,0.027249,705
8:45:00 AM,271,80.2,26.77778,0.5,0.027392,792
9:00:00 AM,271,81.8,27.66667,0.29,0.027827,814
9:15:00 AM,271,85.2,29.55556,0.2,0.028015,832
9:30:00 AM,271,84.6,29.22222,1.41,0.025585,843
9:45:00 AM,271,85.8,29.88889,1.18,0.02603,846
10:00:00 AM,271,87,30.55556,1.54,0.025337,845
10:15:00 AM,271,89,31.66667,1.17,0.02605,842
10:30:00 AM,271,90,32.22222,1.42,0.025566,837
10:45:00 AM,271,91,32.77778,1.23,0.025933,829
11:00:00 AM,271,91.3,32.94444,1.39,0.025623,822
11:15:00 AM,271,90.8,32.66667,1.08,0.026226,814
11:30:00 AM,271,92.2,33.44444,1.22,0.025952,810
11:45:00 AM,271,93,33.88889,1.82,0.02481,806
12:00:00 PM,271,94.2,34.55556,1,0.026384,802
12:15:00 PM,271,93.8,34.33333,1.5,0.025413,799
12:30:00 PM,271,93.6,34.22222,1.22,0.025952,798
12:45:00 PM,271,96,35.55556,1.15,0.026089,802
1:00:00 PM,271,95.4,35.22222,0.93,0.026523,803
1:15:00 PM,271,96.8,36,1.06,0.026265,805
1:30:00 PM,271,98.8,37.11111,1.18,0.02603,814
1:45:00 PM,271,97.9,36.61111,0.79,0.026803,817
2:00:00 PM,271,98.9,37.16667,1.02,0.026344,823
2:15:00 PM,271,99.5,37.5,1.45,0.025508,832
2:30:00 PM,271,99.8,37.66667,0.75,0.026883,835
2:45:00 PM,271,98.6,37,1.55,0.025318,835
3:00:00 PM,271,99,37.22222,1.6,0.025223,839
3:15:00 PM,271,99.7,37.61111,1.72,0.024997,837
3:30:00 PM,271,100.2,37.88889,1.18,0.02603,832
3:45:00 PM,271,100.5,38.05556,2.13,0.02424,821
4:00:00 PM,271,100.4,38,2.35,0.023843,803
4:15:00 PM,271,100.4,38,2.01,0.024459,745
4:30:00 PM,271,100.3,37.94444,2.74,0.023156,654.2
4:45:00 PM,271,99.5,37.5,3.48,0.021906,555.8
5:00:00 PM,271,99.3,37.38889,3.25,0.022287,456.3
5:15:00 PM,271,99,37.22222,2.3,0.023933,357.4
7:45:00 AM,272,79.2,26.22222,0.02,0.028396,373.9
8:00:00 AM,272,80.7,27.05556,0.57,0.027249,479.2
8:15:00 AM,272,82.2,27.88889,0.35,0.027702,588.3
8:30:00 AM,272,83.5,28.61111,0.8,0.026783,705
8:45:00 AM,272,84.3,29.05556,0.96,0.026463,788
9:00:00 AM,272,85.5,29.72222,0.51,0.027372,814
9:15:00 AM,272,87,30.55556,0.72,0.026944,834
9:30:00 AM,272,88.1,31.16667,1.4,0.025604,845
9:45:00 AM,272,89,31.66667,0.92,0.026543,849
10:00:00 AM,272,90.3,32.38889,0.67,0.027045,847
10:15:00 AM,272,91.5,33.05556,0.89,0.026603,842
10:30:00 AM,272,92.2,33.44444,1.14,0.026108,836
10:45:00 AM,272,92.9,33.83333,0.76,0.026863,828
11:00:00 AM,272,94.4,34.66667,0.89,0.026603,823
11:15:00 AM,272,94.9,34.94444,1.1,0.026187,816
11:30:00 AM,272,95.6,35.33333,0.61,0.027167,809
11:45:00 AM,272,96.5,35.83333,0.83,0.026722,803
12:00:00 PM,272,96.3,35.72222,0.89,0.026603,799
12:15:00 PM,272,97.5,36.38889,0.79,0.026803,796
12:30:00 PM,272,99.2,37.33333,1.15,0.026089,794
12:45:00 PM,272,100.2,37.88889,1.58,0.025261,799
1:00:00 PM,272,100.9,38.27778,1.15,0.026089,803
1:15:00 PM,272,100.9,38.27778,0.53,0.027331,805
1:30:00 PM,272,101.2,38.44444,0.87,0.026642,811
1:45:00 PM,272,101.5,38.61111,1.04,0.026305,812
2:00:00 PM,272,101.8,38.77778,0.72,0.026944,812
2:15:00 PM,272,100,37.77778,1.49,0.025432,813
2:30:00 PM,272,100.4,38,0.93,0.026523,830
2:45:00 PM,272,101.9,38.83333,0.41,0.027578,833
3:00:00 PM,272,103.1,39.5,0.45,0.027495,844
3:15:00 PM,272,102.7,39.27778,0.88,0.026622,837
3:30:00 PM,272,102.3,39.05556,0.65,0.027086,836
3:45:00 PM,272,103.1,39.5,0.66,0.027065,804
4:00:00 PM,272,103.3,39.61111,0.72,0.026944,778
4:15:00 PM,272,102.6,39.22222,0.3,0.027806,715
4:30:00 PM,272,102.9,39.38889,0.83,0.026722,626.4
4:45:00 PM,272,102.9,39.38889,0.56,0.027269,530.5
5:00:00 PM,272,101.9,38.83333,1.01,0.026364,431.3
5:15:00 PM,272,102.6,39.22222,0.83,0.026722,336.4
7:45:00 AM,273,78.2,25.66667,1.28,0.025836,359.2
8:00:00 AM,273,79.7,26.5,1.02,0.026344,463.5
8:15:00 AM,273,82.4,28,0,0.028439,565
8:30:00 AM,273,83.1,28.38889,0.14,0.028142,676.5
8:45:00 AM,273,85.6,29.77778,0.3,0.027806,768
9:00:00 AM,273,86.9,30.5,0.2,0.028015,801
9:15:00 AM,273,88.1,31.16667,0.31,0.027785,819
9:30:00 AM,273,89.9,32.16667,0.16,0.0281,833
9:45:00 AM,273,90.6,32.55556,0.66,0.027065,840
10:00:00 AM,273,91,32.77778,0.9,0.026583,838
10:15:00 AM,273,91.3,32.94444,1.26,0.025874,834
10:30:00 AM,273,92.1,33.38889,1.11,0.026167,825
10:45:00 AM,273,93.1,33.94444,0.83,0.026722,818
11:00:00 AM,273,93.8,34.33333,0.85,0.026682,812
11:15:00 AM,273,94.4,34.66667,0.68,0.027025,804
11:30:00 AM,273,95,35,0.81,0.026763,797
11:45:00 AM,273,96,35.55556,1.14,0.026108,791
12:00:00 PM,273,97.1,36.16667,1.28,0.025836,791
12:15:00 PM,273,98.4,36.88889,1.09,0.026206,788
12:30:00 PM,273,99.1,37.27778,0.91,0.026563,788
12:45:00 PM,273,98.3,36.83333,0.29,0.027827,788
1:00:00 PM,273,100,37.77778,1.45,0.025508,794
1:15:00 PM,273,101.2,38.44444,1.1,0.026187,797
1:30:00 PM,273,101.2,38.44444,1.16,0.026069,802
1:45:00 PM,273,101.9,38.83333,1.68,0.025072,807
2:00:00 PM,273,102.6,39.22222,1.35,0.0257,812
2:15:00 PM,273,100.9,38.27778,1.24,0.025913,814
2:30:00 PM,273,100.6,38.11111,1.27,0.025855,816
2:45:00 PM,273,100.9,38.27778,1.39,0.025623,822
3:00:00 PM,273,100.5,38.05556,1.68,0.025072,820
3:15:00 PM,273,102.3,39.05556,1.28,0.025836,823
3:30:00 PM,273,102.6,39.22222,1.13,0.026128,822
3:45:00 PM,273,102.9,39.38889,0.67,0.027045,809
4:00:00 PM,273,102.5,39.16667,1.04,0.026305,784
4:15:00 PM,273,102.9,39.38889,0.62,0.027147,721
4:30:00 PM,273,101.2,38.44444,1.28,0.025836,623.8
4:45:00 PM,273,101.8,38.77778,0.9,0.026583,526.7
5:00:00 PM,273,101.5,38.61111,0.94,0.026503,432.7
5:15:00 PM,273,100.3,37.94444,1.11,0.026167,336.2
7:45:00 AM,274,78.5,25.83333,0.08,0.028269,358.7
8:00:00 AM,274,79.9,26.61111,0.04,0.028354,305.8
8:15:00 AM,274,80,26.66667,0.28,0.027848,389.8
8:30:00 AM,274,82.5,28.05556,0,0.028439,637.3
8:45:00 AM,274,84.1,28.94444,0.04,0.028354,780
9:00:00 AM,274,85.7,29.83333,0,0.028439,794
9:15:00 AM,274,87,30.55556,0.8,0.026783,807
9:30:00 AM,274,87.6,30.88889,1.21,0.025972,825
9:45:00 AM,274,90.2,32.33333,1.58,0.025261,829
10:00:00 AM,274,91.3,32.94444,1.82,0.02481,832
10:15:00 AM,274,92.1,33.38889,1.95,0.024569,826
10:30:00 AM,274,93.3,34.05556,1.76,0.024922,818
10:45:00 AM,274,94.1,34.5,1.37,0.025662,808
11:00:00 AM,274,94.2,34.55556,2.22,0.024077,803
11:15:00 AM,274,95.1,35.05556,1.96,0.024551,795
11:30:00 AM,274,95.5,35.27778,1.88,0.024699,793
11:45:00 AM,274,96.4,35.77778,2.12,0.024258,782
12:00:00 PM,274,97.5,36.38889,2.03,0.024423,775
12:15:00 PM,274,97.1,36.16667,1.79,0.024866,775
12:30:00 PM,274,98,36.66667,1.77,0.024903,777
12:45:00 PM,274,99.3,37.38889,1.78,0.024885,784
1:00:00 PM,274,100.5,38.05556,1.38,0.025643,785
1:15:00 PM,274,100.2,37.88889,1.69,0.025053,788
1:30:00 PM,274,100.5,38.05556,1.8,0.024847,792
1:45:00 PM,274,101.5,38.61111,1.14,0.026108,800
2:00:00 PM,274,100.9,38.27778,1.53,0.025356,806
2:15:00 PM,274,101,38.33333,1.46,0.025489,814
2:30:00 PM,274,100.7,38.16667,1.1,0.026187,811
2:45:00 PM,274,101.4,38.55556,1.83,0.024792,814
3:00:00 PM,274,102,38.88889,1.36,0.025681,821
3:15:00 PM,274,101.3,38.5,1.01,0.026364,818
3:30:00 PM,274,101.4,38.55556,0.97,0.026443,812
3:45:00 PM,274,102.7,39.27778,1.07,0.026246,803
4:00:00 PM,274,102.4,39.11111,1.11,0.026167,779
4:15:00 PM,274,101.8,38.77778,1.45,0.025508,706
4:30:00 PM,274,100.9,38.27778,1.38,0.025643,615
4:45:00 PM,274,101,38.33333,1.49,0.025432,515.9
5:00:00 PM,274,100.5,38.05556,1.38,0.025643,422.6
5:15:00 PM,274,100,37.77778,1.4,0.025604,323.9
8:30:00 AM,275,78.1,25.61111,0.59,0.027208,301.7
9:45:00 AM,275,85.3,29.61111,0.82,0.026743,445.1
10:00:00 AM,275,87.3,30.72222,0.95,0.026483,542.8
10:15:00 AM,275,87.7,30.94444,1.14,0.026108,516.9
10:30:00 AM,275,89.7,32.05556,0.79,0.026803,657.6
10:45:00 AM,275,90.2,32.33333,0.55,0.02729,571.3
11:00:00 AM,275,90.1,32.27778,0.45,0.027495,363.1
11:15:00 AM,275,89.7,32.05556,0.58,0.027228,428.2
11:30:00 AM,275,90.5,32.5,0.75,0.026883,336.4
11:45:00 AM,275,89.2,31.77778,1.2,0.025991,466.7
12:00:00 PM,275,91,32.77778,1.06,0.026265,612
12:15:00 PM,275,89.8,32.11111,1.75,0.024941,482.2
12:30:00 PM,275,91.6,33.11111,1.6,0.025223,526.5
12:45:00 PM,275,91.7,33.16667,1.08,0.026226,453.6
1:00:00 PM,275,92.2,33.44444,1.35,0.0257,451.6
1:15:00 PM,275,92.8,33.77778,0.25,0.027911,661
1:30:00 PM,275,96.2,35.66667,0.58,0.027228,733
1:45:00 PM,275,95,35,1.27,0.025855,483.6
2:00:00 PM,275,96.5,35.83333,0.82,0.026743,691.4
2:15:00 PM,275,95.4,35.22222,0.39,0.027619,550.4
2:30:00 PM,275,96.6,35.88889,0.51,0.027372,540.4
2:45:00 PM,275,96.2,35.66667,0.52,0.027351,452.1
3:00:00 PM,275,96.4,35.77778,0.57,0.027249,420.1
3:15:00 PM,275,96.5,35.83333,2.38,0.02379,387
4:00:00 PM,275,94.1,34.5,0.51,0.027372,320.4
7:30:00 AM,276,80.7,27.05556,3.07,0.02259,302.1
8:30:00 AM,276,79.8,26.55556,2.08,0.024331,719
8:45:00 AM,276,81,27.22222,3.09,0.022556,823
9:00:00 AM,276,82.2,27.88889,2.99,0.022726,853
9:15:00 AM,276,83.2,28.44444,4.22,0.020723,855
9:30:00 AM,276,83.6,28.66667,4.03,0.021021,856
9:45:00 AM,276,84.8,29.33333,4.29,0.020615,852
10:00:00 AM,276,85.3,29.61111,4.59,0.020156,852
10:15:00 AM,276,85.9,29.94444,3.41,0.022021,844
10:30:00 AM,276,86.5,30.27778,3.32,0.02217,834
10:45:00 AM,276,86.5,30.27778,3.71,0.021531,825
11:00:00 AM,276,87.1,30.61111,3.48,0.021906,816
11:15:00 AM,276,86.7,30.38889,3.61,0.021693,807
11:30:00 AM,276,87.5,30.83333,4.18,0.020785,803
11:45:00 AM,276,87.7,30.94444,4.16,0.020817,796
12:00:00 PM,276,88.5,31.38889,3.51,0.021857,793
12:15:00 PM,276,89.2,31.77778,2.8,0.023052,789
12:30:00 PM,276,90,32.22222,2.39,0.023772,790
12:45:00 PM,276,89.7,32.05556,2.22,0.024077,788
1:00:00 PM,276,89.7,32.05556,2.62,0.023365,793
1:15:00 PM,276,91.2,32.88889,2,0.024478,798
1:30:00 PM,276,91.1,32.83333,1.58,0.025261,806
1:45:00 PM,276,91.8,33.22222,1.96,0.024551,812
2:00:00 PM,276,92,33.33333,1.66,0.02511,819
2:15:00 PM,276,91.9,33.27778,0.58,0.027228,824
2:30:00 PM,276,92.8,33.77778,0.76,0.026863,834
2:45:00 PM,276,93.1,33.94444,1.3,0.025797,845
3:00:00 PM,276,92.9,33.83333,2.14,0.024222,845
3:15:00 PM,276,92.1,33.38889,0.69,0.027005,839
3:30:00 PM,276,92.6,33.66667,2.1,0.024295,836
3:45:00 PM,276,92.2,33.44444,1.68,0.025072,824
4:00:00 PM,276,91.8,33.22222,1.78,0.024885,791
4:15:00 PM,276,90.9,32.72222,1.52,0.025375,710
4:30:00 PM,276,90.2,32.33333,1.45,0.025508,622.7
4:45:00 PM,276,89,31.66667,1.91,0.024643,521.6
5:00:00 PM,276,87.4,30.77778,2.45,0.023665,430.6
5:15:00 PM,276,86.8,30.44444,2.54,0.023506,342.8
7:45:00 AM,277,72,22.22222,0,0.028439,363.5
8:00:00 AM,277,72.8,22.66667,0.13,0.028163,478.1
8:15:00 AM,277,74,23.33333,0.08,0.028269,580.7
8:30:00 AM,277,76.1,24.5,0,0.028439,696.7
8:45:00 AM,277,76.2,24.55556,0.03,0.028375,792
9:00:00 AM,277,77.6,25.33333,0.3,0.027806,823
9:15:00 AM,277,79.4,26.33333,1.08,0.026226,837
9:30:00 AM,277,80.3,26.83333,1.11,0.026167,846
9:45:00 AM,277,80.2,26.77778,1.79,0.024866,846
10:00:00 AM,277,79.6,26.44444,2.04,0.024404,842
10:15:00 AM,277,80.4,26.88889,1.64,0.025147,834
10:30:00 AM,277,81.7,27.61111,1.19,0.026011,829
10:45:00 AM,277,82.8,28.22222,1.16,0.026069,824
11:00:00 AM,277,82.7,28.16667,1.69,0.025053,816
11:15:00 AM,277,83.8,28.77778,1.04,0.026305,806
11:30:00 AM,277,85.5,29.72222,0.78,0.026823,798
11:45:00 AM,277,86.2,30.11111,0.81,0.026763,792
12:00:00 PM,277,86.2,30.11111,1.32,0.025758,785
12:15:00 PM,277,87.1,30.61111,0.75,0.026883,783
12:30:00 PM,277,86.7,30.38889,1.86,0.024736,782
12:45:00 PM,277,87.6,30.88889,1.2,0.025991,783
1:00:00 PM,277,88.3,31.27778,1.43,0.025547,789
1:15:00 PM,277,89,31.66667,1.55,0.025318,792
1:30:00 PM,277,89,31.66667,1.91,0.024643,803
1:45:00 PM,277,90.1,32.27778,0.99,0.026404,808
2:00:00 PM,277,89.9,32.16667,0.9,0.026583,814
2:15:00 PM,277,90.4,32.44444,1.63,0.025166,822
2:30:00 PM,277,90.6,32.55556,1.44,0.025527,828
2:45:00 PM,277,89.5,31.94444,1.61,0.025204,834
3:00:00 PM,277,88.9,31.61111,1.68,0.025072,836
3:15:00 PM,277,91.4,33,0.9,0.026583,838
3:30:00 PM,277,89.6,32,0.31,0.027785,837
3:45:00 PM,277,90.4,32.44444,0.65,0.027086,825
4:00:00 PM,277,88.8,31.55556,0.62,0.027147,792
4:15:00 PM,277,90,32.22222,1.27,0.025855,711
4:30:00 PM,277,89.3,31.83333,1.12,0.026148,616.9
4:45:00 PM,277,88.7,31.5,1.24,0.025913,524.9
5:00:00 PM,277,87.5,30.83333,1.22,0.025952,432.5
5:15:00 PM,277,86.5,30.27778,1.09,0.026206,330.4
7:45:00 AM,278,71.5,21.94444,0,0.028439,350.3
8:00:00 AM,278,71.9,22.16667,0.01,0.028418,461.6
8:15:00 AM,278,74.3,23.5,0.01,0.028418,568.9
8:30:00 AM,278,75.2,24,0.14,0.028142,677.4
8:45:00 AM,278,76.3,24.61111,0.11,0.028205,781
9:00:00 AM,278,78.2,25.66667,0.06,0.028311,814
9:15:00 AM,278,80.1,26.72222,0.02,0.028396,827
9:30:00 AM,278,80.5,26.94444,0.78,0.026823,839
9:45:00 AM,278,82.2,27.88889,0.12,0.028184,843
10:00:00 AM,278,83,28.33333,0.73,0.026924,841
10:15:00 AM,278,82.6,28.11111,1.05,0.026285,833
10:30:00 AM,278,83,28.33333,1.41,0.025585,825
10:45:00 AM,278,84.6,29.22222,0.81,0.026763,817
11:00:00 AM,278,86.4,30.22222,0.54,0.02731,812
11:15:00 AM,278,86,30,1.31,0.025778,804
11:30:00 AM,278,87.4,30.77778,0.8,0.026783,787
11:45:00 AM,278,87.9,31.05556,1.13,0.026128,788
12:00:00 PM,278,88.3,31.27778,1.22,0.025952,783
12:15:00 PM,278,88.6,31.44444,1.48,0.025451,780
12:30:00 PM,278,89.4,31.88889,1.12,0.026148,779
12:45:00 PM,278,90.6,32.55556,1.45,0.025508,779
1:00:00 PM,278,90.1,32.27778,1.08,0.026226,784
1:15:00 PM,278,90.4,32.44444,2.2,0.024113,791
1:30:00 PM,278,90.8,32.66667,2.21,0.024095,798
1:45:00 PM,278,90.4,32.44444,2.07,0.024349,790
2:00:00 PM,278,90.9,32.72222,2.07,0.024349,810
2:15:00 PM,278,91.9,33.27778,1.61,0.025204,810
2:30:00 PM,278,93.2,34,1,0.026384,800
2:45:00 PM,278,91.7,33.16667,0.93,0.026523,842
3:00:00 PM,278,92.9,33.83333,1.06,0.026265,859
3:15:00 PM,278,91.8,33.22222,1.02,0.026344,727
3:30:00 PM,278,91.7,33.16667,0.79,0.026803,813
3:45:00 PM,278,93,33.88889,1.06,0.026265,835
4:00:00 PM,278,93.2,34,0.7,0.026984,779
4:15:00 PM,278,91.7,33.16667,0.98,0.026424,598.5
4:30:00 PM,278,92.2,33.44444,0.42,0.027557,640.5
4:45:00 PM,278,91.1,32.83333,0.44,0.027516,538
5:00:00 PM,278,90.9,32.72222,0.05,0.028332,400.5
5:15:00 PM,278,90.3,32.38889,0.26,0.02789,306.3
8:15:00 AM,279,72,22.22222,0,0.028439,357.7
8:30:00 AM,279,73.5,23.05556,0.03,0.028375,336.5
8:45:00 AM,279,74.2,23.44444,0.46,0.027474,429.3
9:00:00 AM,279,75.2,24,0.32,0.027764,616.5
9:15:00 AM,279,76.4,24.66667,0.17,0.028079,523.4
9:30:00 AM,279,78.9,26.05556,0.01,0.028418,666.5
9:45:00 AM,279,80.6,27,0.6,0.027187,631.8
10:00:00 AM,279,82.7,28.16667,0.34,0.027723,743
10:15:00 AM,279,84,28.88889,0.18,0.028057,672.6
10:30:00 AM,279,84.5,29.16667,1.16,0.026069,678
10:45:00 AM,279,83.9,28.83333,2.06,0.024368,829
11:00:00 AM,279,84.3,29.05556,1.93,0.024606,715
11:15:00 AM,279,84.9,29.38889,1.5,0.025413,781
11:30:00 AM,279,86.7,30.38889,1.11,0.026167,862
11:45:00 AM,279,88.8,31.55556,1.06,0.026265,746
12:00:00 PM,279,89.3,31.83333,0.89,0.026603,731
12:15:00 PM,279,90.2,32.33333,0.65,0.027086,751
12:30:00 PM,279,89.9,32.16667,1.2,0.025991,672.8
12:45:00 PM,279,90.1,32.27778,0.93,0.026523,576
1:00:00 PM,279,92.4,33.55556,0.71,0.026964,731
1:15:00 PM,279,91.1,32.83333,1.14,0.026108,522
1:30:00 PM,279,91,32.77778,0.2,0.028015,623.4
1:45:00 PM,279,92.9,33.83333,1.35,0.0257,630.4
2:00:00 PM,279,91.7,33.16667,1.41,0.025585,706
2:15:00 PM,279,91.9,33.27778,1.45,0.025508,635.8
2:30:00 PM,279,92.5,33.61111,1.08,0.026226,654
2:45:00 PM,279,93,33.88889,1.07,0.026246,701
3:00:00 PM,279,92.2,33.44444,1.08,0.026226,529.7
3:15:00 PM,279,91.4,33,0.86,0.026662,481.6
3:30:00 PM,279,91.8,33.22222,1.41,0.025585,459.9
3:45:00 PM,279,90.4,32.44444,1.95,0.024569,318.1
12:00:00 AM,280,0,0,0,0,0
7:45:00 AM,281,70.2,21.22222,0.17,0.028079,328.2
8:00:00 AM,281,74.5,23.61111,0,0.028439,433.5
8:15:00 AM,281,73.3,22.94444,0.61,0.027167,536.7
8:30:00 AM,281,74.5,23.61111,0.55,0.02729,645.7
8:45:00 AM,281,76,24.44444,0.17,0.028079,748
9:00:00 AM,281,76.7,24.83333,0.61,0.027167,788
9:15:00 AM,281,78.8,26,0.18,0.028057,804
9:30:00 AM,281,80.5,26.94444,0.2,0.028015,811
9:45:00 AM,281,81.5,27.5,0.14,0.028142,813
10:00:00 AM,281,81.8,27.66667,0.06,0.028311,813
10:15:00 AM,281,83,28.33333,0.08,0.028269,804
10:30:00 AM,281,83.4,28.55556,0.38,0.02764,794
10:45:00 AM,281,85.3,29.61111,1.14,0.026108,785
11:00:00 AM,281,86.1,30.05556,1.27,0.025855,777
11:15:00 AM,281,86.6,30.33333,0.72,0.026944,765
11:30:00 AM,281,87.4,30.77778,1.25,0.025894,759
11:45:00 AM,281,88.2,31.22222,1.47,0.02547,757
12:00:00 PM,281,88.2,31.22222,1.09,0.026206,750
12:15:00 PM,281,88.5,31.38889,1.58,0.025261,750
12:30:00 PM,281,89,31.66667,1.38,0.025643,751
12:45:00 PM,281,89.2,31.77778,2.37,0.023808,751
1:00:00 PM,281,89.9,32.16667,2.09,0.024313,758
1:15:00 PM,281,90.7,32.61111,1.91,0.024643,763
1:30:00 PM,281,90.7,32.61111,2.83,0.023,769
1:45:00 PM,281,90.6,32.55556,3.38,0.022071,776
2:00:00 PM,281,91.2,32.88889,2.14,0.024222,783
2:15:00 PM,281,91.5,33.05556,2.52,0.023541,786
2:30:00 PM,281,91.8,33.22222,2.81,0.023035,796
2:45:00 PM,281,92.6,33.66667,2.37,0.023808,803
3:00:00 PM,281,92.2,33.44444,2.73,0.023173,805
3:15:00 PM,281,92.5,33.61111,2.52,0.023541,801
3:30:00 PM,281,92,33.33333,3.26,0.02227,790
3:45:00 PM,281,92.5,33.61111,2.25,0.024023,773
4:00:00 PM,281,92.2,33.44444,2.62,0.023365,728
4:15:00 PM,281,92.3,33.5,2.44,0.023683,637.7
4:30:00 PM,281,92.2,33.44444,2.24,0.024041,550
4:45:00 PM,281,91.7,33.16667,2.46,0.023647,458.1
5:00:00 PM,281,91.1,32.83333,2.68,0.02326,365.3
9:30:00 AM,282,82.3,27.94444,0.18,0.028057,362.9
9:45:00 AM,282,82.8,28.22222,0,0.028439,315.6
10:00:00 AM,282,83.9,28.83333,0.69,0.027005,471.4
10:15:00 AM,282,85.7,29.83333,1.77,0.024903,816
10:30:00 AM,282,86.6,30.33333,1.57,0.02528,805
10:45:00 AM,282,87.8,31,1.44,0.025527,768
11:00:00 AM,282,88.3,31.27778,1.48,0.025451,752
11:15:00 AM,282,89.4,31.88889,1.37,0.025662,748
11:30:00 AM,282,86.8,30.44444,1.6,0.025223,418.9
11:45:00 AM,282,87.7,30.94444,1.36,0.025681,739
12:00:00 PM,282,90.9,32.72222,0.7,0.026984,820
12:15:00 PM,282,93.1,33.94444,1.09,0.026206,754
12:30:00 PM,282,93.6,34.22222,1.94,0.024588,743
12:45:00 PM,282,94.7,34.83333,2.13,0.02424,744
1:00:00 PM,282,94.1,34.5,1.62,0.025185,722
1:15:00 PM,282,94.4,34.66667,2.26,0.024005,559.7
1:30:00 PM,282,93.3,34.05556,1.61,0.025204,415.1
1:45:00 PM,282,94.6,34.77778,2.44,0.023683,593.7
2:00:00 PM,282,94,34.44444,1.85,0.024754,339.8
2:45:00 PM,282,93.3,34.05556,2.18,0.024149,327.3
3:30:00 PM,282,93.3,34.05556,1.85,0.024754,333.7
11:45:00 AM,283,72.4,22.44444,1.26,0.025874,304
4:00:00 PM,283,77.3,25.16667,0.46,0.027474,684.6
4:15:00 PM,283,78.4,25.77778,0.44,0.027516,683.9
4:30:00 PM,283,79.4,26.33333,0.17,0.028079,625.2
4:45:00 PM,283,80.9,27.16667,0.06,0.028311,556.1
5:00:00 PM,283,80.4,26.88889,0.24,0.027932,402.1
